Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Ascot Vale,3,h,940000.0,16/04/2016,5.9,3032,3.0,3.0,1,491.0,1950.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,890000.0,16/07/2016,5.9,3032,3.0,1.0,1,242.0,1920.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,1180000.0,17/09/2016,5.9,3032,3.0,2.0,2,617.0,1930.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,4,h,1480000.0,17/09/2016,5.9,3032,4.0,2.0,2,597.0,1939.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,t,865000.0,18/03/2017,5.9,3032,2.0,2.0,1,146.0,2015.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,t,705000.0,18/06/2016,5.9,3032,2.0,2.0,1,113.0,1998.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,u,442000.0,18/06/2016,5.9,3032,2.0,1.0,1,0.0,1975.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,1037500.0,19/11/2016,5.9,3032,3.0,1.0,2,506.0,1920.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,t,1050000.0,19/11/2016,5.9,3032,3.0,2.0,2,318.0,2013.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,u,440000.0,19/11/2016,5.9,3032,2.0,1.0,1,0.0,1970.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,4,h,1430000.0,22/05/2016,5.9,3032,4.0,2.0,0,418.0,1900.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,1130000.0,23/04/2016,5.9,3032,3.0,2.0,1,272.0,1900.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,1135000.0,24/09/2016,5.9,3032,3.0,1.0,1,296.0,1910.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,4,h,950000.0,24/09/2016,5.9,3032,4.0,2.0,1,298.0,1920.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,u,390000.0,25/02/2017,5.9,3032,2.0,1.0,1,1957.0,2012.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,4,h,1345000.0,25/02/2017,5.9,3032,4.0,1.0,1,552.0,1920.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,1381500.0,25/02/2017,5.9,3032,3.0,2.0,2,416.0,1900.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,940000.0,26/07/2016,5.9,3032,3.0,2.0,2,285.0,2011.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,995000.0,26/07/2016,5.9,3032,3.0,2.0,1,314.0,2010.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,786000.0,26/07/2016,5.9,3032,3.0,2.0,1,576.0,1940.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,h,705000.0,27/06/2016,5.9,3032,2.0,1.0,3,252.0,1910.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,h,760000.0,27/06/2016,5.9,3032,2.0,1.0,1,124.0,1900.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,u,487500.0,27/06/2016,5.9,3032,3.0,1.0,3,0.0,1972.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,t,1000000.0,27/11/2016,5.9,3032,3.0,2.0,2,200.0,2003.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,4,h,1110000.0,27/11/2016,5.9,3032,4.0,2.0,1,349.0,1920.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,1305000.0,28/05/2016,5.9,3032,2.0,1.0,1,278.0,1900.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,3,h,1215000.0,28/08/2016,5.9,3032,3.0,1.0,1,452.0,1960.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,2,u,545000.0,28/08/2016,5.9,3032,2.0,1.0,2,194.0,1900.0,Moonee Valley,Western Metropolitan,6567
Ascot Vale,4,h,1705000.0,30/07/2016,5.9,3032,4.0,2.0,4,598.0,2012.0,Moonee Valley,Western Metropolitan,6567
Ashburton,4,h,2650000.0,3/09/2016,11.0,3147,4.0,3.0,2,753.0,2015.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1670000.0,3/12/2016,11.0,3147,3.0,2.0,2,599.0,1930.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,t,2050000.0,3/12/2016,11.0,3147,3.0,3.0,4,310.0,2014.0,Boroondara,Southern Metropolitan,3052
Ashburton,2,u,500000.0,4/03/2017,11.0,3147,2.0,1.0,1,710.0,2010.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1555000.0,4/06/2016,11.0,3147,3.0,2.0,2,731.0,1935.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1100000.0,8/10/2016,11.0,3147,3.0,3.0,2,276.0,2004.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1337000.0,8/10/2016,11.0,3147,3.0,1.0,2,583.0,1950.0,Boroondara,Southern Metropolitan,3052
Ashburton,8,h,2950000.0,10/09/2016,11.0,3147,9.0,7.0,4,1472.0,2009.0,Boroondara,Southern Metropolitan,3052
Ashburton,4,h,2215000.0,10/09/2016,11.0,3147,4.0,2.0,1,681.0,1940.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1518000.0,10/09/2016,11.0,3147,3.0,2.0,2,516.0,1920.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1710000.0,10/12/2016,11.0,3147,3.0,1.0,2,806.0,1950.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1655000.0,10/12/2016,11.0,3147,3.0,1.0,3,780.0,1940.0,Boroondara,Southern Metropolitan,3052
Ashburton,4,h,1550000.0,12/11/2016,11.0,3147,4.0,2.0,2,780.0,1938.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1662000.0,14/05/2016,11.0,3147,3.0,2.0,2,351.0,2006.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1665000.0,15/10/2016,11.0,3147,3.0,2.0,3,702.0,1945.0,Boroondara,Southern Metropolitan,3052
Ashburton,5,h,3510000.0,18/03/2017,11.0,3147,5.0,5.0,2,755.0,2015.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,t,900000.0,19/11/2016,11.0,3147,3.0,2.0,2,153.0,1990.0,Boroondara,Southern Metropolitan,3052
Ashburton,5,h,2752000.0,22/08/2016,11.0,3147,6.0,4.0,2,1075.0,2010.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1500000.0,22/08/2016,11.0,3147,3.0,2.0,2,710.0,1945.0,Boroondara,Southern Metropolitan,3052
Ashburton,4,h,1800000.0,25/02/2017,11.0,3147,4.0,2.0,4,749.0,1950.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1830000.0,25/02/2017,11.0,3147,3.0,2.0,3,724.0,1940.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1415000.0,27/06/2016,11.0,3147,3.0,1.0,1,605.0,1950.0,Boroondara,Southern Metropolitan,3052
Ashburton,2,h,1440000.0,27/06/2016,11.0,3147,2.0,1.0,1,687.0,1940.0,Boroondara,Southern Metropolitan,3052
Ashburton,4,t,1250000.0,27/11/2016,11.0,3147,4.0,2.0,2,321.0,2007.0,Boroondara,Southern Metropolitan,3052
Ashburton,5,h,1600000.0,27/11/2016,11.0,3147,5.0,3.0,4,700.0,1950.0,Boroondara,Southern Metropolitan,3052
Ashburton,4,h,1860000.0,27/11/2016,11.0,3147,4.0,2.0,3,696.0,2000.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,t,1710000.0,27/11/2016,11.0,3147,3.0,2.0,2,295.0,1990.0,Boroondara,Southern Metropolitan,3052
Ashburton,4,h,1790000.0,28/05/2016,11.0,3147,4.0,2.0,2,514.0,1935.0,Boroondara,Southern Metropolitan,3052
Ashburton,4,h,1950000.0,28/05/2016,11.0,3147,4.0,2.0,2,844.0,1940.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,1650000.0,28/08/2016,11.0,3147,3.0,1.0,1,697.0,1947.0,Boroondara,Southern Metropolitan,3052
Ashwood,2,h,995000.0,3/09/2016,12.2,3147,2.0,1.0,1,583.0,1950.0,Monash,Southern Metropolitan,2894
Ashwood,4,h,1200000.0,4/03/2017,12.2,3147,4.0,3.0,2,372.0,2016.0,Monash,Southern Metropolitan,2894
Ashwood,2,h,1075000.0,4/06/2016,12.2,3147,2.0,1.0,2,695.0,1950.0,Monash,Southern Metropolitan,2894
Ashwood,4,h,1500000.0,6/08/2016,12.2,3147,2.0,2.0,2,621.0,2000.0,Monash,Southern Metropolitan,2894
Ashwood,2,t,700000.0,7/11/2016,12.2,3147,2.0,1.0,2,367.0,1970.0,Monash,Southern Metropolitan,2894
Ashwood,3,h,761000.0,7/11/2016,12.2,3147,3.0,2.0,4,400.0,1950.0,Monash,Southern Metropolitan,2894
Ashwood,3,h,1365000.0,10/09/2016,12.2,3147,3.0,1.0,1,792.0,1950.0,Monash,Southern Metropolitan,2894
Ashwood,4,h,1100000.0,10/12/2016,12.2,3147,3.0,2.0,2,803.0,1970.0,Monash,Southern Metropolitan,2894
Ashwood,2,u,690000.0,14/05/2016,12.2,3147,2.0,1.0,1,216.0,2003.0,Monash,Southern Metropolitan,2894
Ashwood,3,h,1631000.0,15/10/2016,12.2,3147,3.0,2.0,3,782.0,1950.0,Monash,Southern Metropolitan,2894
Ashwood,4,h,1500000.0,15/10/2016,12.2,3147,4.0,2.0,1,593.0,1930.0,Monash,Southern Metropolitan,2894
Ashwood,5,h,1529500.0,17/09/2016,12.2,3147,5.0,3.0,2,585.0,2000.0,Monash,Southern Metropolitan,2894
Ashwood,2,u,600000.0,18/03/2017,12.2,3147,2.0,1.0,1,153.0,1970.0,Monash,Southern Metropolitan,2894
Ashwood,3,h,785000.0,19/11/2016,12.2,3147,3.0,1.0,1,557.0,1960.0,Monash,Southern Metropolitan,2894
Ashwood,4,h,1240000.0,19/11/2016,12.2,3147,4.0,2.0,2,766.0,1950.0,Monash,Southern Metropolitan,2894
Ashwood,2,u,700000.0,22/08/2016,12.2,3147,2.0,1.0,2,192.0,2007.0,Monash,Southern Metropolitan,2894
Ashwood,2,h,1110000.0,24/09/2016,12.2,3147,2.0,1.0,1,586.0,1950.0,Monash,Southern Metropolitan,2894
Ashwood,3,h,1305000.0,25/02/2017,12.2,3147,3.0,1.0,1,760.0,1960.0,Monash,Southern Metropolitan,2894
Ashwood,3,h,855000.0,25/02/2017,12.2,3147,3.0,2.0,1,320.0,1958.0,Monash,Southern Metropolitan,2894
Ashwood,3,t,900500.0,27/11/2016,12.2,3147,3.0,2.0,2,256.0,2012.0,Monash,Southern Metropolitan,2894
Ashwood,3,h,1200000.0,28/05/2016,12.2,3147,3.0,2.0,2,839.0,1970.0,Monash,Southern Metropolitan,2894
Ashwood,3,t,830000.0,28/08/2016,12.2,3147,2.0,1.0,2,212.0,2012.0,Monash,Southern Metropolitan,2894
Avondale Heights,3,h,850000.0,3/09/2016,10.5,3034,3.0,1.0,1,593.0,1970.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,750000.0,3/09/2016,10.5,3034,3.0,1.0,1,0.0,1980.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,t,851000.0,3/12/2016,10.5,3034,3.0,3.0,1,557.0,2017.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,4,h,806000.0,4/03/2017,10.5,3034,4.0,2.0,1,350.0,2008.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,4,h,1155000.0,4/06/2016,10.5,3034,3.0,2.0,2,569.0,2008.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,680000.0,6/08/2016,10.5,3034,3.0,1.0,2,570.0,1970.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,627500.0,8/10/2016,10.5,3034,3.0,1.0,1,550.0,1970.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,4,h,950000.0,10/12/2016,10.5,3034,4.0,3.0,3,761.0,1970.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,2,t,585000.0,11/02/2017,10.5,3034,2.0,1.0,1,136.0,2012.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,2,u,440000.0,18/03/2017,10.5,3034,2.0,1.0,1,263.0,1999.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,705000.0,22/05/2016,10.5,3034,3.0,1.0,1,581.0,1960.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,4,h,1100000.0,22/05/2016,10.5,3034,4.0,3.0,2,873.0,1992.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,892500.0,22/05/2016,10.5,3034,3.0,1.0,1,586.0,1965.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,2,h,522500.0,24/09/2016,10.5,3034,2.0,1.0,1,220.0,1995.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,4,h,680000.0,24/09/2016,10.5,3034,4.0,2.0,2,554.0,1960.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,u,500000.0,24/09/2016,10.5,3034,3.0,1.0,1,260.0,1990.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,2,t,550000.0,24/09/2016,10.5,3034,2.0,1.0,2,158.0,1993.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,875000.0,25/02/2017,10.5,3034,3.0,1.0,3,812.0,1960.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,4,h,762000.0,26/07/2016,10.5,3034,4.0,2.0,2,589.0,1961.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,2,u,411000.0,27/11/2016,10.5,3034,2.0,1.0,1,0.0,1995.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,805000.0,27/11/2016,10.5,3034,3.0,2.0,2,593.0,1970.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,4,h,890000.0,27/11/2016,10.5,3034,4.0,2.0,4,585.0,1960.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,634000.0,28/05/2016,10.5,3034,4.0,2.0,1,582.0,1950.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,642000.0,28/08/2016,10.5,3034,3.0,1.0,1,590.0,1960.0,Moonee Valley,Western Metropolitan,4502
Balaclava,4,h,1819000.0,3/09/2016,6.6,3183,3.0,2.0,1,244.0,1900.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,u,410000.0,3/12/2016,6.6,3183,2.0,1.0,2,0.0,1965.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,t,1015000.0,7/11/2016,6.6,3183,2.0,1.0,2,114.0,2000.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,u,502500.0,15/10/2016,6.6,3183,2.0,1.0,1,0.0,1960.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,u,520000.0,15/10/2016,6.6,3183,2.0,1.0,0,0.0,1970.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,u,442000.0,17/09/2016,6.6,3183,2.0,1.0,1,0.0,1960.0,Port Phillip,Southern Metropolitan,2952
Balaclava,3,h,1193000.0,18/06/2016,6.6,3183,3.0,1.0,1,178.0,1920.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,u,416000.0,18/06/2016,6.6,3183,2.0,1.0,1,0.0,1960.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,u,474000.0,22/05/2016,6.6,3183,2.0,1.0,1,0.0,1970.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,h,981000.0,25/02/2017,6.6,3183,2.0,1.0,0,159.0,1930.0,Port Phillip,Southern Metropolitan,2952
Balaclava,3,h,1690000.0,25/02/2017,6.6,3183,3.0,2.0,2,339.0,1890.0,Port Phillip,Southern Metropolitan,2952
Balaclava,2,u,540000.0,27/06/2016,6.6,3183,2.0,1.0,1,483.0,1970.0,Port Phillip,Southern Metropolitan,2952
Balaclava,3,h,1080000.0,27/06/2016,6.6,3183,3.0,1.0,1,157.0,1928.0,Port Phillip,Southern Metropolitan,2952
Balwyn,2,h,2100000.0,3/09/2016,9.7,3103,2.0,1.0,1,659.0,1920.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,1800000.0,3/09/2016,9.7,3103,4.0,2.0,2,715.0,1985.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,t,1255000.0,3/09/2016,9.7,3103,2.0,1.0,1,208.0,2000.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,u,1070000.0,3/12/2016,9.7,3103,3.0,2.0,2,206.0,1998.0,Boroondara,Southern Metropolitan,5682
Balwyn,5,h,2570000.0,3/12/2016,9.7,3103,5.0,3.0,2,715.0,2009.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,2400000.0,3/12/2016,9.7,3103,4.0,2.0,2,744.0,1985.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,806000.0,3/12/2016,9.7,3103,2.0,1.0,1,122.0,1977.0,Boroondara,Southern Metropolitan,5682
Balwyn,6,h,4000000.0,3/12/2016,9.7,3103,6.0,4.0,7,2051.0,1935.0,Boroondara,Southern Metropolitan,5682
Balwyn,5,h,2250000.0,3/12/2016,9.7,3103,5.0,3.0,2,600.0,2006.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,1140000.0,4/06/2016,9.7,3103,3.0,2.0,2,175.0,1976.0,Boroondara,Southern Metropolitan,5682
Balwyn,5,h,2800000.0,4/06/2016,9.7,3103,5.0,3.0,2,678.0,2001.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,h,1850000.0,6/08/2016,9.7,3103,3.0,1.0,1,1015.0,1930.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,805000.0,6/08/2016,9.7,3103,3.0,1.0,1,209.0,1975.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,700000.0,7/05/2016,9.7,3103,3.0,1.0,1,188.0,1970.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,h,500000.0,7/05/2016,9.7,3103,2.0,1.0,1,0.0,1960.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,2125000.0,7/05/2016,9.7,3103,3.0,2.0,2,699.0,1985.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,1800000.0,8/10/2016,9.7,3103,3.0,2.0,2,577.0,1948.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,635000.0,8/10/2016,9.7,3103,2.0,1.0,1,0.0,2014.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,526000.0,10/09/2016,9.7,3103,2.0,1.0,1,0.0,1960.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,905000.0,10/12/2016,9.7,3103,3.0,1.0,2,281.0,1995.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,1750000.0,10/12/2016,9.7,3103,4.0,3.0,2,453.0,2016.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,t,760000.0,10/12/2016,9.7,3103,2.0,1.0,1,121.0,1960.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,t,1367000.0,10/12/2016,9.7,3103,3.0,2.0,2,219.0,2003.0,Boroondara,Southern Metropolitan,5682
Balwyn,5,h,2550000.0,10/12/2016,9.7,3103,5.0,3.0,2,642.0,1930.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,t,1400000.0,12/11/2016,9.7,3103,4.0,3.0,2,241.0,2009.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,3270000.0,12/11/2016,9.7,3103,4.0,2.0,4,935.0,1927.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,625000.0,13/08/2016,9.7,3103,2.0,1.0,1,115.0,1960.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,2730000.0,15/10/2016,9.7,3103,4.0,3.0,2,674.0,1997.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,460000.0,16/04/2016,9.7,3103,2.0,1.0,1,0.0,1950.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,1053000.0,16/07/2016,9.7,3103,2.0,1.0,2,231.0,1985.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,1800000.0,16/07/2016,9.7,3103,3.0,2.0,2,380.0,1980.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,t,1472000.0,16/07/2016,9.7,3103,3.0,2.0,2,306.0,1995.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,754000.0,18/03/2017,9.7,3103,2.0,1.0,1,87.0,1990.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,2188000.0,19/11/2016,9.7,3103,4.0,2.0,2,752.0,1981.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,755000.0,19/11/2016,9.7,3103,2.0,1.0,1,213.0,1980.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,3290000.0,22/05/2016,9.7,3103,4.0,3.0,2,1007.0,1910.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,2410000.0,24/09/2016,9.7,3103,4.0,2.0,1,685.0,1940.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,650000.0,24/09/2016,9.7,3103,2.0,1.0,1,0.0,1960.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,2000000.0,27/06/2016,9.7,3103,3.0,1.0,2,739.0,1930.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,1900000.0,27/11/2016,9.7,3103,4.0,2.0,1,665.0,1940.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,3401000.0,27/11/2016,9.7,3103,3.0,2.0,1,706.0,1930.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,1750000.0,27/11/2016,9.7,3103,3.0,2.0,3,613.0,1943.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,t,1100000.0,28/05/2016,9.7,3103,3.0,2.0,1,259.0,1940.0,Boroondara,Southern Metropolitan,5682
Balwyn,5,h,3020000.0,28/05/2016,9.7,3103,5.0,3.0,2,715.0,2009.0,Boroondara,Southern Metropolitan,5682
Balwyn,5,h,2450000.0,28/05/2016,9.7,3103,4.0,2.0,2,981.0,1960.0,Boroondara,Southern Metropolitan,5682
Balwyn,2,u,730000.0,28/08/2016,9.7,3103,2.0,1.0,1,130.0,1960.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,1500000.0,28/08/2016,9.7,3103,3.0,2.0,2,404.0,2011.0,Boroondara,Southern Metropolitan,5682
Balwyn,3,h,1850000.0,28/08/2016,9.7,3103,3.0,1.0,1,607.0,1950.0,Boroondara,Southern Metropolitan,5682
Balwyn,4,h,1700000.0,30/07/2016,9.7,3103,3.0,1.0,1,672.0,1935.0,Boroondara,Southern Metropolitan,5682
Balwyn North,3,t,1315000.0,3/09/2016,9.2,3104,3.0,2.0,2,260.0,2000.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,1500000.0,3/09/2016,9.2,3104,3.0,2.0,1,778.0,1950.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,3230000.0,3/09/2016,9.2,3104,4.0,4.0,3,1135.0,1960.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1905000.0,3/12/2016,9.2,3104,4.0,2.0,2,647.0,1955.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,3300000.0,3/12/2016,9.2,3104,5.0,4.0,2,760.0,2015.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1900000.0,3/12/2016,9.2,3104,4.0,2.0,2,642.0,1955.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,2251000.0,3/12/2016,9.2,3104,3.0,1.0,2,888.0,1950.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,2205000.0,3/12/2016,9.2,3104,4.0,2.0,2,750.0,1950.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,1265000.0,3/12/2016,9.2,3104,3.0,2.0,1,347.0,2011.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1750000.0,4/03/2017,9.2,3104,4.0,2.0,2,673.0,1960.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,1450000.0,4/03/2017,9.2,3104,3.0,1.0,2,665.0,1950.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,2614000.0,4/03/2017,9.2,3104,4.0,2.0,2,772.0,1955.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1825000.0,4/03/2017,9.2,3104,4.0,2.0,3,736.0,1958.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,3250000.0,6/08/2016,9.2,3104,3.0,4.0,2,886.0,2013.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,t,1150000.0,6/08/2016,9.2,3104,3.0,2.0,1,207.0,2003.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,1575000.0,6/08/2016,9.2,3104,3.0,2.0,2,645.0,1953.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1572000.0,7/05/2016,9.2,3104,4.0,2.0,2,662.0,1965.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,1750000.0,7/11/2016,9.2,3104,5.0,3.0,2,705.0,2013.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1850000.0,7/11/2016,9.2,3104,4.0,2.0,2,619.0,1990.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,2130000.0,8/10/2016,9.2,3104,4.0,3.0,2,1274.0,1970.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,3690000.0,8/10/2016,9.2,3104,4.0,4.0,2,624.0,1967.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1740000.0,10/09/2016,9.2,3104,4.0,2.0,2,610.0,1993.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,2575000.0,10/09/2016,9.2,3104,4.0,3.0,2,657.0,2006.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1388800.0,10/09/2016,9.2,3104,3.0,2.0,1,517.0,1970.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1702000.0,10/12/2016,9.2,3104,4.0,2.0,2,715.0,1939.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1800000.0,10/12/2016,9.2,3104,4.0,2.0,4,587.0,1960.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,2910000.0,10/12/2016,9.2,3104,4.0,3.0,2,1070.0,1992.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,1500000.0,12/06/2016,9.2,3104,3.0,1.0,1,800.0,1950.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,2200000.0,12/06/2016,9.2,3104,5.0,3.0,2,900.0,1955.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,1700000.0,13/08/2016,9.2,3104,3.0,2.0,3,763.0,1960.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,1750000.0,13/08/2016,9.2,3104,2.0,1.0,2,854.0,1948.0,Boroondara,Southern Metropolitan,7809
Balwyn North,3,h,1230000.0,14/05/2016,9.2,3104,3.0,3.0,1,310.0,2012.0,Boroondara,Southern Metropolitan,7809
Balwyn North,7,h,2600000.0,14/05/2016,9.2,3104,5.0,3.0,3,637.0,2008.0,Boroondara,Southern Metropolitan,7809
Balwyn North,4,h,1950000.0,14/05/2016,9.2,3104,3.0,3.0,2,665.0,1970.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,1750000.0,15/10/2016,9.2,3104,5.0,2.0,2,710.0,1955.0,Boroondara,Southern Metropolitan,7809
Balwyn North,5,h,2000000.0,15/10/2016,9.2,3104,5.0,2.0,2,1002.0,1950.0,Boroondara,Southern Metropolitan,7809
